Key;Year;HS92-4;HS92-4 Short Label;HS92-2;HS92-2 Short Label;HS92 Section;WB-CapitalType;BEC4-3;BEC4-3 Label;NACE-4;NACE-4 Labels;Nace-2 Label;Chemical Vertical;PCI;RCA;Export (Real Value USD);Import  (Real Value USD);Norm PCI;Norm RCA;Share Export;Share Export Sector;Global Export HS92 Sector;Ro Export HS92 Sector;Ro Import HS92 Sector;Weight Export per Sector;Weight Import per Sector; PCI Export per Sector; PCI Import per Sector;Norm PCI per Sector;RCA Export per Sector;RCA Export;Norm RCA Export per Sector
2002 Chemicals;2002;2901 HS92;Acyclic hydrocarbons;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.179708553;0.038979232;681,352;8,642,576;53.17975778;0.391471055;0.00000653%;0.00006855%;993946123542;1054985364;2474819305;0.00064584;0.0034922;0.000116063;0.000627579;0.034345627;2.51744E-05;1.24009E-06;0.000252828
2002 Chemicals;2002;2902 HS92;Cyclic hydrocarbons;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.332165593;0.20774405;7,758,499;7,415,901;56.43551525;2.086387501;0.00007438%;0.00078058%;993946123542;1054985364;2474819305;0.00735413;0.0029965;0.002442789;0.000995348;0.415034088;0.001527777;7.52581E-05;0.015343564
2002 Chemicals;2002;2903 HS92;Halogenated derivatives of hydrocarbons;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.342574045;0.57096523;7,947,974;5,749,649;56.6577903;5.734242302;0.00007619%;0.00079964%;993946123542;1054985364;2474819305;0.007533729;0.0023233;0.00258086;0.000795889;0.426844447;0.004301497;0.000211891;0.043200228
2002 Chemicals;2002;2904 HS92;Sulfonated, nitrated derivatives of hydrocarbons;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.115841664;0.028371455;50,307;7,798,175;51.8158647;0.284936436;0.00000048%;0.00000506%;993946123542;1054985364;2474819305;4.7685E-05;0.0031510;5.52391E-06;0.000365018;0.002470841;1.35289E-06;6.66434E-08;1.35872E-05
2002 Chemicals;2002;2905 HS92;Acyclic alcohols;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.983442637;1.7089167;64,971,504;9,485,354;70.34369624;17.16276564;0.00062285%;0.00653672%;993946123542;1054985364;2474819305;0.061585218;0.0038327;0.06056553;0.003769286;4.332131893;0.105244008;0.00518431;1.05697267
2002 Chemicals;2002;2906 HS92;Cyclic alcohols;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.60664928;0.015145461;30,298;307,714;62.2971817;0.152106886;0.00000029%;0.00000305%;993946123542;1054985364;2474819305;2.87189E-05;0.0001243;1.74223E-05;7.54295E-05;0.001789105;4.34961E-07;2.14261E-08;4.36834E-06
2002 Chemicals;2002;2907 HS92;Phenols, phenol-alcohols;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;1.486264658;0.019090008;192,666;2,726,760;81.08158381;0.191722237;0.00000185%;0.00001938%;993946123542;1054985364;2474819305;0.000182624;0.0011018;0.000271428;0.001637569;0.01480747;3.4863E-06;1.71735E-07;3.50131E-05
2002 Chemicals;2002;2909 HS92;Ethers;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.54290527;0.09290247;1,836,246;53,691,768;60.93591274;0.93302577;0.00001760%;0.00018474%;993946123542;1054985364;2474819305;0.001740542;0.0216952;0.000944949;0.011778453;0.106061496;0.000161701;7.96536E-06;0.00162397
2002 Chemicals;2002;2912 HS92;Aldehydes;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;1.393397547;0.12564778;1,549,159;3,648,355;79.09838388;1.261889126;0.00001485%;0.00015586%;993946123542;1054985364;2474819305;0.001468418;0.0014742;0.002046089;0.002054133;0.116149453;0.000184503;9.08862E-06;0.00185298
2002 Chemicals;2002;2915 HS92;Saturated acyclic monocarboxylic acids;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;1.311898439;0.12512945;3,436,520;11,979,319;77.35795044;1.256683503;0.00003294%;0.00034575%;993946123542;1054985364;2474819305;0.00325741;0.0048405;0.004273391;0.006350221;0.251986571;0.000407598;2.00782E-05;0.004093534
2002 Chemicals;2002;2917 HS92;Polycarboxylic acids;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.72290044;0.37013975;7,350,748;10,153,493;64.77975373;3.717338466;0.00007047%;0.00073955%;993946123542;1054985364;2474819305;0.00696763;0.0041027;0.005036903;0.002965859;0.451361376;0.002578997;0.000127041;0.02590104
2002 Chemicals;2002;2918 HS92;Carboxylic acids with additional oxygen function;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;1.266198862;0.1636781;2,609,335;9,015,450;76.38202477;1.643830194;0.00002501%;0.00026252%;993946123542;1054985364;2474819305;0.002473338;0.0036429;0.003131737;0.0046126;0.188918536;0.000404831;1.99419E-05;0.004065747
2002 Chemicals;2002;2920 HS92;Esters of other inorganic acids of nonmetals;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;1.202650181;0.003150523;10,177;1,312,523;75.0249271;0.031640915;0.00000010%;0.00000102%;993946123542;1054985364;2474819305;9.64658E-06;0.0005304;1.16015E-05;0.000637827;0.000723734;3.03918E-08;1.4971E-09;3.05227E-07
2002 Chemicals;2002;2921 HS92;Amine-function compounds;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;1.657980902;0.099369064;1,609,050;3,623,398;84.74862631;0.99797021;0.00001543%;0.00016189%;993946123542;1054985364;2474819305;0.001525187;0.0014641;0.002528731;0.00242746;0.129257506;0.000151556;7.46565E-06;0.001522091
2002 Chemicals;2002;2922 HS92;Oxygen-function amino-compounds;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;0.857694616;0.003483032;66,871;5,380,920;67.65831642;0.034980325;0.00000064%;0.00000673%;993946123542;1054985364;2474819305;6.33857E-05;0.0021743;5.43656E-05;0.001864858;0.004288571;2.20774E-07;1.08753E-08;2.21725E-06
2002 Chemicals;2002;2924 HS92;Carboxyamide-function compounds;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;1.369105586;0.014818121;166,763;3,422,905;78.5796231;0.148819388;0.00000160%;0.00001678%;993946123542;1054985364;2474819305;0.000158071;0.0013831;0.000216416;0.0018936;0.01242119;2.34232E-06;1.15383E-07;2.35241E-05
2002 Chemicals;2002;2929 HS92;Isocyanates;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;0.983442637;3.1149983;64,436,449;8,909,383;70.34369624;31.28413796;0.00061773%;0.00648289%;993946123542;1054985364;2474819305;0.06107805;0.0036000;0.060066759;0.003540407;4.296455809;0.190258022;0.009372092;1.910774148
2002 Chemicals;2002;2930 HS92;Organo-sulfur compounds;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;1.356578189;0.006029808;70,490;4,990,927;78.31209746;0.060557768;0.00000068%;0.00000709%;993946123542;1054985364;2474819305;6.68161E-05;0.0020167;9.06413E-05;0.002735789;0.005232508;4.02888E-07;1.98462E-08;4.04623E-06
2002 Chemicals;2002;2931 HS92;Other organo-inorganic compounds;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;1.361407;0.000627288;6,777;1,629,258;78.4152179;0.006299896;0.00000006%;0.00000068%;993946123542;1054985364;2474819305;6.42379E-06;0.0006583;8.74539E-06;0.000896261;0.000503723;4.02956E-09;1.98496E-10;4.04692E-08
2002 Chemicals;2002;2934 HS92;Nucleic acids and their salts;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;1.875005913;0.16740151;23,634,413;12,352,694;89.38324864;1.681224652;0.00022657%;0.00237784%;993946123542;1054985364;2474819305;0.022402598;0.0049914;0.042005004;0.009358814;2.002416987;0.003750229;0.000184736;0.0376638
2002 Chemicals;2002;2935 HS92;Sulfonamides;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;1.496296889;0.000849257;5,865;836,285;81.29582456;0.008529145;0.00000006%;0.00000059%;993946123542;1054985364;2474819305;5.55932E-06;0.0003379;8.31839E-06;0.000505625;0.000451949;4.72129E-09;2.3257E-10;4.74162E-08
2002 Chemicals;2002;2936 HS92;Vitamins;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;21.10;Manufacture of basic pharmaceutical products;Manufacture of basic pharmaceutical products and pharmaceutical preparations;Bio-pharma;0.61187518;0.3670752;4,614,987;6,600,067;62.40878208;3.686560984;0.00004424%;0.00046431%;993946123542;1054985364;2474819305;0.004374456;0.0026669;0.002676621;0.001631803;0.273004468;0.001605754;7.90993E-05;0.016126699
2002 Chemicals;2002;2937 HS92;Hormones;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;21.10;Manufacture of basic pharmaceutical products;Manufacture of basic pharmaceutical products and pharmaceutical preparations;Pharmaceuticals;1.664951452;;0;1,716,496;84.89748412;;0.00000000%;0.00000000%;993946123542;1054985364;2474819305;;0.0006936;;0.001154784;;;;
2002 Chemicals;2002;2938 HS92;Glycosides;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;21.10;Manufacture of basic pharmaceutical products;Manufacture of basic pharmaceutical products and pharmaceutical preparations;Bio-pharma;0.648261425;0.020738768;612,443;49,177,402;63.18581926;0.208280845;0.00000587%;0.00006162%;993946123542;1054985364;2474819305;0.000580523;0.0198711;0.000376331;0.012881673;0.036680805;1.20393E-05;5.93056E-07;0.000120912
2002 Chemicals;2002;2939 HS92;Vegetable alkaloids;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;21.10;Manufacture of basic pharmaceutical products;Manufacture of basic pharmaceutical products and pharmaceutical preparations;Bio-pharma;0.372221457;0.067747094;236,953;2,772,246;57.29091805;0.680388633;0.00000227%;0.00002384%;993946123542;1054985364;2474819305;0.000224603;0.0011202;8.36021E-05;0.000416955;0.012867719;1.52162E-05;7.49549E-07;0.000152817
2002 Chemicals;2002;2941 HS92;Antibiotics;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;21.10;Manufacture of basic pharmaceutical products;Manufacture of basic pharmaceutical products and pharmaceutical preparations;Pharmaceuticals;0.828090148;0.17670758;4,541,411;9,144,078;67.02610574;1.77468614;0.00004354%;0.00045691%;993946123542;1054985364;2474819305;0.004304715;0.0036948;0.003564692;0.003059666;0.288528262;0.000760676;3.74708E-05;0.007639518
2002 Chemicals;2002;3004 HS92;Medicaments, packaged;30 HS92;Pharmaceutical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;21.10;Manufacture of basic pharmaceutical products;Manufacture of basic pharmaceutical products and pharmaceutical preparations;Pharmaceuticals;0.870289822;0.046704095;17,784,088;510,989,504;67.92729013;0.469052375;0.00017049%;0.00178924%;993946123542;1054985364;2474819305;0.016857189;0.2064755;0.01467064;0.179693509;1.145063189;0.0007873;3.87823E-05;0.007906905
2002 Chemicals;2002;3006 HS92;Pharmaceutical goods;30 HS92;Pharmaceutical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;21.10;Manufacture of basic pharmaceutical products;Manufacture of basic pharmaceutical products and pharmaceutical preparations;Pharmaceuticals;1.408758389;0.06256868;1,204,691;17,975,587;79.42641843;0.628381472;0.00001155%;0.00012120%;993946123542;1054985364;2474819305;0.001141903;0.0072634;0.001608665;0.010232367;0.090697269;7.14474E-05;3.51949E-06;0.000717551
2002 Chemicals;2002;3101 HS92;Animal or vegetable fertilizers;31 HS92;Fertilisers;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;1.41;Raising of dairy cattle;Crop and animal production, hunting and related service activities;Agriculture and Fertilizers;-0.868371388;0.07933882;43,340;231,047;30.79775361;0.796805119;0.00000042%;0.00000436%;993946123542;1054985364;2474819305;4.10811E-05;0.0000934;-3.56737E-05;-8.10704E-05;0.001265207;3.25933E-06;1.60554E-07;3.27337E-05
2002 Chemicals;2002;3102 HS92;Nitrogenous fertilizers;31 HS92;Fertilisers;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.15;Manufacture of fertilisers and nitrogen compounds;Manufacture of chemicals and chemical products;Agriculture and Fertilizers;0.024621563;4.5682084;153,309,136;2,396,359;49.86783707;45.87882497;0.00146971%;0.01542429%;993946123542;1054985364;2474819305;0.145318733;0.0009683;0.003577974;2.3841E-05;7.246730881;0.663846255;0.032701003;6.667052698
2002 Chemicals;2002;3103 HS92;Phosphatic fertilizers;31 HS92;Fertilisers;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.15;Manufacture of fertilisers and nitrogen compounds;Manufacture of chemicals and chemical products;Agriculture and Fertilizers;-0.872360125;;0;23,278;30.71257316;;0.00000000%;0.00000000%;993946123542;1054985364;2474819305;;0.0000094;;-8.20537E-06;;;;
2002 Chemicals;2002;3104 HS92;Potassic fertilizers;31 HS92;Fertilisers;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.15;Manufacture of fertilisers and nitrogen compounds;Manufacture of chemicals and chemical products;Agriculture and Fertilizers;-0.495076432;0.003951993;111,374;5,483,993;38.76955894;0.039690132;0.00000107%;0.00001121%;993946123542;1054985364;2474819305;0.000105569;0.0022159;-5.22648E-05;-0.001097048;0.004092873;4.17209E-07;2.05517E-08;4.19006E-06
2002 Chemicals;2002;3105 HS92;Mixed fertilizers;31 HS92;Fertilisers;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.15;Manufacture of fertilisers and nitrogen compounds;Manufacture of chemicals and chemical products;Agriculture and Fertilizers;-0.552796596;2.717194;49,778,038;5,188,090;37.5369307;27.28896255;0.00047720%;0.00500812%;993946123542;1054985364;2474819305;0.047183629;0.0020964;-0.026082949;-0.001158856;1.771128611;0.128207074;0.006315468;1.287592284
2002 Chemicals;2002;3201 HS92;Vegetable tanning extracts;32 HS92;Dyes, paints, inks, etc.;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;-0.874906075;0.057532974;91,491;2,190,159;30.65820377;0.577807537;0.00000088%;0.00000920%;993946123542;1054985364;2474819305;8.67225E-05;0.0008850;-7.58741E-05;-0.000774272;0.002658757;4.98941E-06;2.45778E-07;5.01089E-05
2002 Chemicals;2002;3202 HS92;Synthetic tanning substances;32 HS92;Dyes, paints, inks, etc.;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Dyes and Pigments;0.012188758;0.37585318;586,364;1,670,821;49.60233147;3.774718829;0.00000562%;0.00005899%;993946123542;1054985364;2474819305;0.000555803;0.0006751;6.77455E-06;8.22898E-06;0.027569123;0.0002089;1.02904E-05;0.002098
